Input	Input Type	MGI Gene/Marker ID	Ensembl ID
Thg1l	current symbol	MGI:1913878	ENSMUSG00000011254
Thnsl1	current symbol	MGI:2139347	ENSMUSG00000048550
Thoc1	current symbol	MGI:1919668	ENSMUSG00000024287
Thoc3	current symbol	MGI:1920916	ENSMUSG00000025872
Thoc7	current symbol	MGI:1913481	ENSMUSG00000053453
Thop1	current symbol	MGI:1354165	ENSMUSG00000004929
Thra	current symbol	MGI:98742	ENSMUSG00000058756
Thrap3	current symbol	MGI:2442637	ENSMUSG00000043962
Thsd4	current symbol	MGI:2672033	ENSMUSG00000032289
Thumpd1	current symbol	MGI:2444479	ENSMUSG00000030942
Thumpd2	current symbol	MGI:1919417	ENSMUSG00000024246
Thumpd3	current symbol	MGI:1277973	ENSMUSG00000030264
Tia1	current symbol	MGI:107914	ENSMUSG00000071337
Tiam1	current symbol	MGI:103306	ENSMUSG00000002489
Ticam2	current symbol	MGI:3040056	ENSMUSG00000056130
Ticam2	human synonym	MGI:1913926	ENSMUSG00000033184
Tigd2	current symbol	MGI:1915390	ENSMUSG00000049232
Tigd5	current symbol	MGI:2145902	ENSMUSG00000103906
Timeless	current symbol	MGI:1321393	ENSMUSG00000039994
Timm13	current symbol	MGI:1353432	ENSMUSG00000020219
Timm17a	current symbol	MGI:1343131	ENSMUSG00000062580
Timm22	current symbol	MGI:1929742	ENSMUSG00000020843
Timm44	current symbol	MGI:1343262	ENSMUSG00000002949
Timm50	current symbol	MGI:1913775	ENSMUSG00000003438
Timm8b	current symbol	MGI:1353424	ENSMUSG00000039016
Timm9	current symbol	MGI:1353436	ENSMUSG00000021079
Timm9	old symbol	MGI:1353432	ENSMUSG00000020219
Tinagl1	zebrafish symbol	MGI:1349477	ENSMUSG00000032357
Tinagl1	current symbol	MGI:2137617	ENSMUSG00000028776
Tinf2	current symbol	MGI:107246	ENSMUSG00000007589
Tiparp	current symbol	MGI:2159210	ENSMUSG00000034640
Tipin	current symbol	MGI:1921571	ENSMUSG00000032397
Tirap	current symbol	MGI:2152213	ENSMUSG00000032041
Tjp1	current symbol	MGI:98759	ENSMUSG00000030516
Tjp2	current symbol	MGI:1341872	ENSMUSG00000024812
Tjp3	current symbol	MGI:1351650	ENSMUSG00000034917
Tk2	human synonym	MGI:98763	ENSMUSG00000025574
Tk2	current symbol	MGI:1913266	ENSMUSG00000035824
Tkt	human synonym	MGI:1345277	ENSMUSG00000026674
Tkt	current symbol	MGI:105992	ENSMUSG00000021957
Tle1	current symbol	MGI:104636	ENSMUSG00000008305
Tle4	current symbol	MGI:104633	ENSMUSG00000024642
Tlk1	current symbol	MGI:2441683	ENSMUSG00000041997
Tlk2	current symbol	MGI:1346023	ENSMUSG00000020694
Tln1	current symbol	MGI:1099832	ENSMUSG00000028465
Tln2	current symbol	MGI:1917799	ENSMUSG00000052698
Tm2d2	current symbol	MGI:1916992	ENSMUSG00000031556
Tm2d3	current symbol	MGI:1915884	ENSMUSG00000078681
Tm7sf3	current symbol	MGI:1914873	ENSMUSG00000040234
Tm9sf2	current symbol	MGI:1915309	ENSMUSG00000025544
Tm9sf4	current symbol	MGI:2139220	ENSMUSG00000068040
Tmbim6	current symbol	MGI:99682	ENSMUSG00000023010
Tmc4	current symbol	MGI:2669035	ENSMUSG00000019734
Tmc4	zebrafish symbol	MGI:2443317	ENSMUSG00000042246
Tmcc2	current symbol	MGI:1916125	ENSMUSG00000042066
Tmco3	current symbol	MGI:2444946	ENSMUSG00000038497
Tmco4	current symbol	MGI:1924306	ENSMUSG00000041143
Tmed1	current symbol	MGI:106201	ENSMUSG00000032180
Tmed10	current symbol	MGI:1915831	ENSMUSG00000021248
Tmed10	human symbol	MGI:3782198	ENSMUSG00000114251
Tmed3	current symbol	MGI:1913361	ENSMUSG00000032353
Tmed5	current symbol	MGI:1921586	ENSMUSG00000063406
Tmed7	current symbol	MGI:1913926	ENSMUSG00000033184
Tmed8	current symbol	MGI:1923480	ENSMUSG00000034111
Tmed9	current symbol	MGI:1914761	ENSMUSG00000058569
Tmeff1	current symbol	MGI:1926810	ENSMUSG00000028347
Tmem104	current symbol	MGI:2444222	ENSMUSG00000045980
Tmem106c	current symbol	MGI:1196384	ENSMUSG00000052369
Tmem107	current symbol	MGI:1914160	ENSMUSG00000020895
Tmem108	current symbol	MGI:1932411	ENSMUSG00000042757
Tmem109	current symbol	MGI:1915789	ENSMUSG00000034659
Tmem11	current symbol	MGI:2144726	ENSMUSG00000043284
Tmem110	old symbol	MGI:1921500	ENSMUSG00000006526
Tmem116	current symbol	MGI:1924712	ENSMUSG00000029452
Tmem120a	current symbol	MGI:2686991	ENSMUSG00000039886
Tmem120b	current symbol	MGI:3603158	ENSMUSG00000054434
Tmem123	human synonym	MGI:894653	ENSMUSG00000056209
Tmem123	current symbol	MGI:1919179	ENSMUSG00000050912
Tmem126a	current symbol	MGI:1913521	ENSMUSG00000030615
Tmem126a	zebrafish symbol	MGI:1915722	ENSMUSG00000030614
Tmem126b	current symbol	MGI:1915722	ENSMUSG00000030614
Tmem130	current symbol	MGI:3607706	ENSMUSG00000043388
Tmem132a	current symbol	MGI:2147810	ENSMUSG00000024736
Tmem134	current symbol	MGI:1914240	ENSMUSG00000024845
Tmem141	current symbol	MGI:1098773	ENSMUSG00000026939
Tmem143	current symbol	MGI:1917459	ENSMUSG00000002781
Tmem147	current symbol	MGI:1915011	ENSMUSG00000006315
Tmem14c	current symbol	MGI:1913404	ENSMUSG00000021361
Tmem161a	current symbol	MGI:2384577	ENSMUSG00000002342
Tmem167	current symbol	MGI:1913324	ENSMUSG00000012422
Tmem173	old symbol	MGI:1919762	ENSMUSG00000024349
Tmem175	current symbol	MGI:1919642	ENSMUSG00000013495
Tmem177	current symbol	MGI:1913593	ENSMUSG00000036975
Tmem178	current symbol	MGI:1915277	ENSMUSG00000024245
Tmem18	current symbol	MGI:2387176	ENSMUSG00000043061
Tmem180	old symbol	MGI:1922396	ENSMUSG00000025227
Tmem183a	current symbol	MGI:1914729	ENSMUSG00000042305
Tmem184c	current symbol	MGI:2384562	ENSMUSG00000031617
Tmem19	current symbol	MGI:1914476	ENSMUSG00000069520
Tmem191c	old symbol	MGI:107238	ENSMUSG00000055692
Tmem192	current symbol	MGI:1920317	ENSMUSG00000025521
Tmem199	current symbol	MGI:2144113	ENSMUSG00000051232
Tmem203	current symbol	MGI:2443597	ENSMUSG00000078201
Tmem205	current symbol	MGI:3045495	ENSMUSG00000040883
Tmem208	current symbol	MGI:1913570	ENSMUSG00000014856
Tmem209	current symbol	MGI:1919899	ENSMUSG00000029782
Tmem222	current symbol	MGI:1098568	ENSMUSG00000028857
Tmem223	current symbol	MGI:1914086	ENSMUSG00000117924
Tmem229b	current symbol	MGI:2444389	ENSMUSG00000046157
Tmem30a	current symbol	MGI:106402	ENSMUSG00000032328
Tmem30b	current symbol	MGI:2442082	ENSMUSG00000034435
Tmem33	current symbol	MGI:1915128	ENSMUSG00000037720
Tmem40	current symbol	MGI:2137870	ENSMUSG00000059900
Tmem41a	current symbol	MGI:1913914	ENSMUSG00000022856
Tmem43	current symbol	MGI:1921372	ENSMUSG00000030095
Tmem44	current symbol	MGI:1924489	ENSMUSG00000022537
Tmem5	old symbol	MGI:2384919	ENSMUSG00000034620
Tmem51	current symbol	MGI:2384874	ENSMUSG00000040616
Tmem55b	old symbol	MGI:2448501	ENSMUSG00000035953
Tmem57	old symbol	MGI:1913396	ENSMUSG00000028826
Tmem59	current symbol	MGI:1929278	ENSMUSG00000028618
Tmem60	current symbol	MGI:2673965	ENSMUSG00000045435
Tmem63b	current symbol	MGI:2387609	ENSMUSG00000036026
Tmem64	current symbol	MGI:2140359	ENSMUSG00000043252
Tmem66	old symbol	MGI:1915137	ENSMUSG00000031532
Tmem67	current symbol	MGI:1923928	ENSMUSG00000049488
Tmem68	current symbol	MGI:1919348	ENSMUSG00000028232
Tmem69	current symbol	MGI:3045357	ENSMUSG00000055900
Tmem8	old symbol	MGI:1926283	ENSMUSG00000024180
Tmem82	current symbol	MGI:2384869	ENSMUSG00000043085
Tmem87b	current symbol	MGI:1919727	ENSMUSG00000014353
Tmem9	current symbol	MGI:1913491	ENSMUSG00000026411
Tmem97	current symbol	MGI:1916321	ENSMUSG00000037278
Tmem9b	current symbol	MGI:1915254	ENSMUSG00000031021
Tmod2	current symbol	MGI:1355335	ENSMUSG00000032186
Tmod2	zebrafish symbol	MGI:1355315	ENSMUSG00000058587
Tmod3	current symbol	MGI:1355315	ENSMUSG00000058587
Tmpo	current symbol	MGI:106920	ENSMUSG00000019961
Tmsb10	current symbol	MGI:109146	ENSMUSG00000079523
Tmsb10	human symbol	MGI:3704288	ENSMUSG00000091955
Tmtc4	current symbol	MGI:1921050	ENSMUSG00000041594
Tmub1	current symbol	MGI:1923764	ENSMUSG00000028958
Tmx3	current symbol	MGI:2442418	ENSMUSG00000024614
Tnfaip1	current symbol	MGI:104961	ENSMUSG00000017615
Tnfrsf12a	current symbol	MGI:1351484	ENSMUSG00000023905
Tnfrsf19	current symbol	MGI:1352474	ENSMUSG00000060548
Tnfrsf1a	current symbol	MGI:1314884	ENSMUSG00000030341
Tnfrsf1b	current symbol	MGI:1314883	ENSMUSG00000028599
Tnip1	current symbol	MGI:1926194	ENSMUSG00000020400
Tnk2	current symbol	MGI:1858308	ENSMUSG00000022791
Tnks2	current symbol	MGI:1921743	ENSMUSG00000024811
Tnrc18	current symbol	MGI:3648294	ENSMUSG00000039477
Tnrc6a	current symbol	MGI:2385292	ENSMUSG00000052707
Tnrc6b	current symbol	MGI:2443730	ENSMUSG00000047888
Tnrc6c	current symbol	MGI:2443265	ENSMUSG00000025571
Tns1	current symbol	MGI:104552	ENSMUSG00000055322
Tns3	current symbol	MGI:2443012	ENSMUSG00000020422
Toe1	current symbol	MGI:1915526	ENSMUSG00000028688
Tollip	current symbol	MGI:1891808	ENSMUSG00000025139
Tom1l2	current symbol	MGI:2443306	ENSMUSG00000000538
Tomm22	current symbol	MGI:2450248	ENSMUSG00000022427
Tomm34	current symbol	MGI:1914395	ENSMUSG00000018322
Tomm6	old symbol	MGI:2685785	ENSMUSG00000096549
Tomm6	current symbol	MGI:1913369	ENSMUSG00000033475
Tomm7	current symbol	MGI:1913419	ENSMUSG00000028998
Tomm70a	current symbol	MGI:106295	ENSMUSG00000022752
Tonsl	current symbol	MGI:1919999	ENSMUSG00000059323
Top1	current symbol	MGI:98788	ENSMUSG00000070544
Top1mt	current symbol	MGI:1920210	ENSMUSG00000000934
Top2a	current symbol	MGI:98790	ENSMUSG00000020914
Top2b	current symbol	MGI:98791	ENSMUSG00000017485
Top3a	current symbol	MGI:1197527	ENSMUSG00000002814
Topbp1	current symbol	MGI:1920018	ENSMUSG00000032555
Topors	current symbol	MGI:2146189	ENSMUSG00000036822
Tor1a	current symbol	MGI:1353568	ENSMUSG00000026849
Tor1aip1	current symbol	MGI:3582693	ENSMUSG00000026466
Tor1aip2	current symbol	MGI:3582695	ENSMUSG00000050565
Tor2a	current symbol	MGI:1353596	ENSMUSG00000009563
Tor3a	current symbol	MGI:1353652	ENSMUSG00000060519
Tox4	current symbol	MGI:1915389	ENSMUSG00000016831
Tpcn2	current symbol	MGI:2385297	ENSMUSG00000048677
Tpd52	current symbol	MGI:107749	ENSMUSG00000027506
Tpd52l1	current symbol	MGI:1298386	ENSMUSG00000000296
Tpd52l2	current symbol	MGI:1913564	ENSMUSG00000000827
Tpm1	synonym	MGI:108026	
Tpm1	current symbol	MGI:98809	ENSMUSG00000032366
Tpm1	zebrafish symbol	MGI:1890149	ENSMUSG00000027940
Tpmt	current symbol	MGI:98812	ENSMUSG00000021376
Tpp2	current symbol	MGI:102724	ENSMUSG00000041763
Tppp3	current symbol	MGI:1915221	ENSMUSG00000014846
Tpr	old symbol	MGI:95813	ENSMUSG00000071424
Tpr	current symbol	MGI:1922066	ENSMUSG00000006005
Tprgl	old symbol	MGI:1915058	ENSMUSG00000029030
Tprn	current symbol	MGI:2139535	ENSMUSG00000048707
Tpst2	current symbol	MGI:1309516	ENSMUSG00000029344
Tpx2	old symbol	MGI:1342328	ENSMUSG00000010592
Tpx2	current symbol	MGI:1919369	ENSMUSG00000027469
Tra2a	current symbol	MGI:1933972	ENSMUSG00000029817
Tra2b	current symbol	MGI:106016	ENSMUSG00000022858
Tradd	current symbol	MGI:109200	ENSMUSG00000031887
Traf2	human synonym	MGI:107676	ENSMUSG00000064289
Traf2	current symbol	MGI:101835	ENSMUSG00000026942
Traf3	current symbol	MGI:108041	ENSMUSG00000021277
Traf6	current symbol	MGI:108072	ENSMUSG00000027164
Traf7	current symbol	MGI:3042141	ENSMUSG00000052752
Traip	current symbol	MGI:1096377	ENSMUSG00000032586
Trak2	current symbol	MGI:1918077	ENSMUSG00000026028
Trap1	human synonym	MGI:98817	ENSMUSG00000020048
Trap1	human synonym	MGI:2447427	ENSMUSG00000070939
Trap1	current symbol	MGI:1915265	ENSMUSG00000005981
Trappc2l	current symbol	MGI:1916295	ENSMUSG00000015013
Trappc5	current symbol	MGI:1913932	ENSMUSG00000040236
Trappc6a	current symbol	MGI:1914341	ENSMUSG00000002043
Trappc6b	current symbol	MGI:1925482	ENSMUSG00000020993
Trappc8	current symbol	MGI:2443008	ENSMUSG00000033382
Trex1	current symbol	MGI:1328317	ENSMUSG00000049734
Triap1	current symbol	MGI:1916326	ENSMUSG00000029535
Trib1	current symbol	MGI:2443397	ENSMUSG00000032501
Trib3	zebrafish symbol	MGI:2145021	ENSMUSG00000020601
Trib3	current symbol	MGI:1345675	ENSMUSG00000032715
Trim11	current symbol	MGI:2137355	ENSMUSG00000020455
Trim13	current symbol	MGI:1913847	ENSMUSG00000035235
Trim2	current symbol	MGI:1933163	ENSMUSG00000027993
Trim21	current symbol	MGI:106657	ENSMUSG00000030966
Trim24	current symbol	MGI:109275	ENSMUSG00000029833
Trim25	current symbol	MGI:102749	ENSMUSG00000000275
Trim26	current symbol	MGI:1337056	ENSMUSG00000024457
Trim27	current symbol	MGI:97904	ENSMUSG00000021326
Trim3	current symbol	MGI:1860040	ENSMUSG00000036989
Trim32	current symbol	MGI:1917057	ENSMUSG00000051675
Trim33	current symbol	MGI:2137357	ENSMUSG00000033014
Trim35	current symbol	MGI:1914104	ENSMUSG00000022043
Trim37	current symbol	MGI:2153072	ENSMUSG00000018548
Trim39	current symbol	MGI:1890659	ENSMUSG00000045409
Trim41	current symbol	MGI:2384814	ENSMUSG00000040365
Trim44	current symbol	MGI:1931835	ENSMUSG00000027189
Trim47	zebrafish symbol	MGI:3646853	ENSMUSG00000060441
Trim47	zebrafish symbol	MGI:4821183	ENSMUSG00000057143
Trim47	zebrafish symbol	MGI:3648996	ENSMUSG00000079162
Trim47	zebrafish symbol	MGI:3647365	ENSMUSG00000067399
Trim47	current symbol	MGI:1917374	ENSMUSG00000020773
Trim47	zebrafish symbol	MGI:2664992	ENSMUSG00000053388
Trim47	zebrafish symbol	MGI:2387430	ENSMUSG00000053490
Trim47	zebrafish symbol	MGI:2387432	ENSMUSG00000109718
Trim47	rat synonym	MGI:3588186	ENSMUSG00000070332
Trim59	current symbol	MGI:1914199	ENSMUSG00000034317
Trim6	current symbol	MGI:2137352	ENSMUSG00000072244
Trim6	human synonym	MGI:2137359	ENSMUSG00000056144
Trim6	human synonym	MGI:4821264	ENSMUSG00000090215
Trim67	current symbol	MGI:3045323	ENSMUSG00000036913
Trio	current symbol	MGI:1927230	ENSMUSG00000022263
Trip10	current symbol	MGI:2146901	ENSMUSG00000019487
Trip11	current symbol	MGI:1924393	ENSMUSG00000021188
Trip12	current symbol	MGI:1309481	ENSMUSG00000026219
Trip13	current symbol	MGI:1916966	ENSMUSG00000021569
Trip6	current symbol	MGI:1343458	ENSMUSG00000023348
Trit1	current symbol	MGI:1914216	ENSMUSG00000028653
Trmt1	current symbol	MGI:1289155	ENSMUSG00000001909
Trmt1	old symbol	MGI:1919276	ENSMUSG00000022386
Trmt11	current symbol	MGI:1920931	ENSMUSG00000019792
Trmt12	current symbol	MGI:1915510	ENSMUSG00000037085
Trmt2a	current symbol	MGI:96270	ENSMUSG00000022721
Trmt5	current symbol	MGI:1923607	ENSMUSG00000034442
Trmt6	current symbol	MGI:1914176	ENSMUSG00000037376
Trmt61a	current symbol	MGI:2443487	ENSMUSG00000060950
Trmt61b	current symbol	MGI:1916039	ENSMUSG00000085492
Trmu	current symbol	MGI:1919276	ENSMUSG00000022386
Trnau1ap	current symbol	MGI:1919037	ENSMUSG00000028898
Trnp1	current symbol	MGI:1916789	ENSMUSG00000056596
Trnt1	current symbol	MGI:1917297	ENSMUSG00000013736
Trp53	current symbol	MGI:98834	ENSMUSG00000059552
Trp53bp2	current symbol	MGI:2138319	ENSMUSG00000026510
Trp53i11	current symbol	MGI:2670995	ENSMUSG00000068735
Trp53i13	current symbol	MGI:1915125	ENSMUSG00000044328
Trp53inp1	current symbol	MGI:1926609	ENSMUSG00000028211
Trp53inp2	current symbol	MGI:1915978	ENSMUSG00000038375
Trp53rk	rat synonym	MGI:1918294	ENSMUSG00000039725
Trp53rk	old symbol	MGI:1914050	ENSMUSG00000042854
Trp73	current symbol	MGI:1336991	ENSMUSG00000029026
Trpc4ap	current symbol	MGI:1930751	ENSMUSG00000038324
Trpm4	current symbol	MGI:1915917	ENSMUSG00000038260
Trpm7	current symbol	MGI:1929996	ENSMUSG00000027365
Trpt1	current symbol	MGI:1333115	ENSMUSG00000047656
Trrap	current symbol	MGI:2153272	ENSMUSG00000045482
Trub1	current symbol	MGI:1919383	ENSMUSG00000025086
Trub2	current symbol	MGI:2442186	ENSMUSG00000039826
Tsc1	current symbol	MGI:1929183	ENSMUSG00000026812
Tsc2	current symbol	MGI:102548	ENSMUSG00000002496
Tsc22d1	current symbol	MGI:109127	ENSMUSG00000022010
Tsc22d4	current symbol	MGI:1926079	ENSMUSG00000029723
Tsen15	current symbol	MGI:1913887	ENSMUSG00000014980
Tsen34	current symbol	MGI:1913328	ENSMUSG00000035585
Tsen54	current symbol	MGI:1923515	ENSMUSG00000020781
Tsfm	current symbol	MGI:1913649	ENSMUSG00000040521
Tsg101	current symbol	MGI:106581	ENSMUSG00000014402
Tsn	human synonym	MGI:1929266	ENSMUSG00000001424
Tsn	current symbol	MGI:109263	ENSMUSG00000026374
Tspan13	current symbol	MGI:1913359	ENSMUSG00000020577
Tspan14	current symbol	MGI:1196325	ENSMUSG00000037824
Tspan15	current symbol	MGI:1917673	ENSMUSG00000037031
Tspan17	current symbol	MGI:1921507	ENSMUSG00000025875
Tspan3	current symbol	MGI:1928098	ENSMUSG00000032324
Tspan31	current symbol	MGI:1914375	ENSMUSG00000006736
Tspan9	current symbol	MGI:1924558	ENSMUSG00000030352
Tspo	current symbol	MGI:88222	ENSMUSG00000041736
Tspo	zebrafish symbol	MGI:1917276	ENSMUSG00000023995
Tspo2	current symbol	MGI:1917276	ENSMUSG00000023995
Tsr1	current symbol	MGI:2144566	ENSMUSG00000038335
Tssc1	old symbol	MGI:1289332	ENSMUSG00000036613
Tssc4	current symbol	MGI:1861712	ENSMUSG00000045752
Tst	current symbol	MGI:98852	ENSMUSG00000044986
Tst	human synonym	MGI:3648482	ENSMUSG00000103711
Tsta3	old symbol	MGI:98857	ENSMUSG00000022570
Tstd2	current symbol	MGI:3039624	ENSMUSG00000035495
Ttc1	current symbol	MGI:1914077	ENSMUSG00000041278
Ttc14	current symbol	MGI:1914370	ENSMUSG00000027677
Ttc17	current symbol	MGI:1921819	ENSMUSG00000027194
Ttc23	current symbol	MGI:1914259	ENSMUSG00000030555
Ttc27	current symbol	MGI:1921446	ENSMUSG00000024078
Ttc28	current symbol	MGI:2140873	ENSMUSG00000033209
Ttc3	current symbol	MGI:1276539	ENSMUSG00000040785
Ttc30a1	old symbol	MGI:1926052	ENSMUSG00000075271
Ttc30a1	rat synonym	MGI:3700200	ENSMUSG00000075272
Ttc30b	human synonym	MGI:1926052	ENSMUSG00000075271
Ttc30b	human synonym	MGI:3700200	ENSMUSG00000075272
Ttc30b	old symbol	MGI:1919671	ENSMUSG00000075273
Ttc32	current symbol	MGI:1922766	ENSMUSG00000066637
Ttc39b	current symbol	MGI:1917113	ENSMUSG00000038172
Ttc4	current symbol	MGI:1919604	ENSMUSG00000025413
Ttc9c	current symbol	MGI:1917637	ENSMUSG00000071660
Ttf1	human synonym	MGI:108067	ENSMUSG00000001496
Ttf1	current symbol	MGI:105044	ENSMUSG00000026803
Ttk	synonym	MGI:2155779	ENSMUSG00000090100
Ttk	current symbol	MGI:1194921	ENSMUSG00000038379
Ttl	current symbol	MGI:1916987	ENSMUSG00000027394
Ttll1	current symbol	MGI:2443047	ENSMUSG00000022442
Ttll12	current symbol	MGI:3039573	ENSMUSG00000016757
Ttll4	current symbol	MGI:1914784	ENSMUSG00000033257
Ttn	rat synonym	MGI:94865	ENSMUSG00000026385
Ttn	current symbol	MGI:98864	ENSMUSG00000051747
Ttn	human synonym	MGI:98865	ENSMUSG00000061808
Ttyh1	current symbol	MGI:1889007	ENSMUSG00000030428
Tub	current symbol	MGI:2651573	ENSMUSG00000031028
Tuba3a	current symbol	MGI:1095406	ENSMUSG00000067702
Tuba3a	rat symbol	MGI:1095408	ENSMUSG00000067338
Tubb2b	rat synonym	MGI:107861	ENSMUSG00000058672
Tubb2b	current symbol	MGI:1920960	ENSMUSG00000045136
Tubb2b	zebrafish symbol	MGI:1915472	ENSMUSG00000036752
Tubb5	current symbol	MGI:107812	ENSMUSG00000001525
Tubb6	current symbol	MGI:1915201	ENSMUSG00000001473
Tubd1	current symbol	MGI:1891826	ENSMUSG00000020513
Tubg1	current symbol	MGI:101834	ENSMUSG00000035198
Tubg1	zebrafish symbol	MGI:2144208	ENSMUSG00000045007
Tubgcp2	current symbol	MGI:1921487	ENSMUSG00000025474
Tubgcp3	current symbol	MGI:2183752	ENSMUSG00000000759
Tubgcp4	current symbol	MGI:1196293	ENSMUSG00000027263
Tubgcp5	current symbol	MGI:2178836	ENSMUSG00000033790
Tuft1	current symbol	MGI:109572	ENSMUSG00000005968
Tut1	current symbol	MGI:1917294	ENSMUSG00000071645
Twf2	current symbol	MGI:1346078	ENSMUSG00000023277
Txlna	current symbol	MGI:105968	ENSMUSG00000053841
Txn2	current symbol	MGI:1929468	ENSMUSG00000005354
Txndc12	current symbol	MGI:1913323	ENSMUSG00000028567
Txndc15	current symbol	MGI:1916922	ENSMUSG00000021497
Txnip	current symbol	MGI:1889549	ENSMUSG00000038393
Txnl1	current symbol	MGI:1860078	ENSMUSG00000024583
Txnl4a	current symbol	MGI:1351613	ENSMUSG00000057130
Txnrd1	current symbol	MGI:1354175	ENSMUSG00000020250
Txnrd2	current symbol	MGI:1347023	ENSMUSG00000075704
Txnrd3	current symbol	MGI:2386711	ENSMUSG00000000811
Tyk2	current symbol	MGI:1929470	ENSMUSG00000032175
Tyms	current symbol	MGI:98878	ENSMUSG00000025747
Tyro3	current symbol	MGI:104294	ENSMUSG00000027298
Tysnd1	current symbol	MGI:1919017	ENSMUSG00000020087
Tyw3	current symbol	MGI:2445040	ENSMUSG00000047583
U2af1l4	current symbol	MGI:2678374	ENSMUSG00000078765
U2af2	current symbol	MGI:98886	ENSMUSG00000030435
Uaca	current symbol	MGI:1919815	ENSMUSG00000034485
Uap1l1	current symbol	MGI:2443318	ENSMUSG00000026956
Uba2	current symbol	MGI:1858313	ENSMUSG00000052997
Uba3	current symbol	MGI:1341217	ENSMUSG00000030061
Uba5	current symbol	MGI:1913913	ENSMUSG00000032557
Uba6	current symbol	MGI:1913894	ENSMUSG00000035898
Ubac1	current symbol	MGI:1920995	ENSMUSG00000036352
Ubac2	current symbol	MGI:1916139	ENSMUSG00000041765
Ubap2	current symbol	MGI:1916176	ENSMUSG00000028433
Ubap2l	current symbol	MGI:1921633	ENSMUSG00000042520
Ubash3a	current symbol	MGI:1926074	ENSMUSG00000042345
Ube2c	current symbol	MGI:1915862	ENSMUSG00000001403
Ube2d1	current symbol	MGI:2384911	ENSMUSG00000019927
Ube2e2	current symbol	MGI:2384997	ENSMUSG00000058317
Ube2e3	current symbol	MGI:107412	ENSMUSG00000027011
Ube2f	current symbol	MGI:1915171	ENSMUSG00000034343
Ube2f	human symbol	MGI:3646221	ENSMUSG00000059301
Ube2h	current symbol	MGI:104632	ENSMUSG00000039159
Ube2j1	current symbol	MGI:1926245	ENSMUSG00000028277
